driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_1,prev_2,prev_3,prev_4,prev_5,prev_6,prev_7,prev_8,prev_9,prev_10,prev_11,prev_12,prev_13,prev_14
604257,2017-06-16,8.925,1,22,4,16,4,0,1,0,0.0,2,1,2,1,9,4,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5,2.7666666666666666,9.729166666666666,8.741666666666667,0.0,6.383333333333334
604257,2017-06-17,0.0,1,22,4,17,5,1,1,0,0.0,2,1,2,1,9,4,8.925,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5,2.7666666666666666,9.729166666666666,8.741666666666667,0.0
604257,2017-06-18,8.45,1,22,4,18,6,1,0,1,0.0,2,1,2,1,9,4,0.0,8.925,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5,2.7666666666666666,9.729166666666666,8.741666666666667
604257,2017-06-19,8.3625,1,22,4,19,0,0,0,1,0.0,2,1,2,1,9,4,8.45,0.0,8.925,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5,2.7666666666666666,9.729166666666666
604257,2017-06-20,9.0625,1,22,4,20,1,0,0,0,0.0,2,1,2,1,9,4,8.3625,8.45,0.0,8.925,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5,2.7666666666666666
604257,2017-06-21,6.958333333333332,1,22,4,21,2,0,0,0,0.0,2,1,2,1,9,4,9.0625,8.3625,8.45,0.0,8.925,8.9625,10.045833333333333,8.745833333333334,11.45,8.9625,0.0,2.3833333333333333,8.445833333333333,8.5
604510,2017-06-15,4.15,1,47,1,15,3,0,0,0,1.0,4,0,2,1,6,6,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333,2.8,9.4,6.679166666666666,1.5958333333333334,5.3
604510,2017-06-16,5.033333333333333,1,47,1,16,4,0,1,0,1.0,4,0,2,1,6,6,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333,2.8,9.4,6.679166666666666,1.5958333333333334
604510,2017-06-17,9.283333333333333,1,47,1,17,5,1,1,0,1.0,4,0,2,1,6,6,5.033333333333333,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333,2.8,9.4,6.679166666666666
604510,2017-06-18,6.4833333333333325,1,47,1,18,6,1,0,1,1.0,4,0,2,1,6,6,9.283333333333333,5.033333333333333,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333,2.8,9.4
604510,2017-06-19,5.916666666666668,1,47,1,19,0,0,0,1,1.0,4,0,2,1,6,6,6.4833333333333325,9.283333333333333,5.033333333333333,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333,2.8
604510,2017-06-20,4.816666666666666,1,47,1,20,1,0,0,0,1.0,4,0,2,1,6,6,5.916666666666668,6.4833333333333325,9.283333333333333,5.033333333333333,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665,4.283333333333333
604510,2017-06-21,3.5,1,47,1,21,2,0,0,0,1.0,4,0,2,1,6,6,4.816666666666666,5.916666666666668,6.4833333333333325,9.283333333333333,5.033333333333333,4.15,2.716666666666667,4.066666666666666,3.083333333333333,0.0,8.766666666666667,4.866666666666666,2.9166666666666665,3.1666666666666665
604556,2017-06-15,2.566666666666667,0,38,3,15,3,0,0,0,0.0,3,0,0,0,3,3,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0,4.816666666666666,0.0,0.0,4.4,4.216666666666667
604556,2017-06-16,3.7625,0,38,3,16,4,0,1,0,0.0,3,0,0,0,3,3,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0,4.816666666666666,0.0,0.0,4.4
604556,2017-06-17,0.0,0,38,3,17,5,1,1,0,0.0,3,0,0,0,3,3,3.7625,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0,4.816666666666666,0.0,0.0
604556,2017-06-18,0.0,0,38,3,18,6,1,0,1,0.0,3,0,0,0,3,3,0.0,3.7625,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0,4.816666666666666,0.0
604556,2017-06-19,2.8666666666666667,0,38,3,19,0,0,0,1,0.0,3,0,0,0,3,3,0.0,0.0,3.7625,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0,4.816666666666666
604556,2017-06-20,0.0,0,38,3,20,1,0,0,0,0.0,3,0,0,0,3,3,2.8666666666666667,0.0,0.0,3.7625,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3,0.0
604556,2017-06-21,0.5291666666666667,0,38,3,21,2,0,0,0,0.0,3,0,0,0,3,3,0.0,2.8666666666666667,0.0,0.0,3.7625,2.566666666666667,2.066666666666667,2.283333333333333,1.8666666666666667,0.0,0.0,4.829166666666667,1.65,2.3
604666,2017-06-15,1.3666666666666667,1,37,3,15,3,0,0,0,0.0,3,0,1,1,8,3,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25,2.283333333333333,5.616666666666666,0.0,2.333333333333333,2.283333333333333
604666,2017-06-16,4.566666666666666,1,37,3,16,4,0,1,0,0.0,3,0,1,1,8,3,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25,2.283333333333333,5.616666666666666,0.0,2.333333333333333
604666,2017-06-17,0.0,1,37,3,17,5,1,1,0,0.0,3,0,1,1,8,3,4.566666666666666,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25,2.283333333333333,5.616666666666666,0.0
604666,2017-06-18,9.9,1,37,3,18,6,1,0,1,0.0,3,0,1,1,8,3,0.0,4.566666666666666,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25,2.283333333333333,5.616666666666666
604666,2017-06-19,1.6,1,37,3,19,0,0,0,1,0.0,3,0,1,1,8,3,9.9,0.0,4.566666666666666,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25,2.283333333333333
604666,2017-06-20,3.3,1,37,3,20,1,0,0,0,0.0,3,0,1,1,8,3,1.6,9.9,0.0,4.566666666666666,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333,1.25
604666,2017-06-21,1.5125,1,37,3,21,2,0,0,0,0.0,3,0,1,1,8,3,3.3,1.6,9.9,0.0,4.566666666666666,1.3666666666666667,3.6458333333333335,2.2916666666666665,3.716666666666667,9.083333333333334,0.0,1.6958333333333333,1.9166666666666667,4.283333333333333
604669,2017-06-15,8.183333333333334,1,29,0,15,3,0,0,0,0.0,2,1,2,0,5,0,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668,6.4,0.0,0.0,5.95,5.7666666666666675
604669,2017-06-16,5.616666666666666,1,29,0,16,4,0,1,0,0.0,2,1,2,0,5,0,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668,6.4,0.0,0.0,5.95
604669,2017-06-17,0.0,1,29,0,17,5,1,1,0,0.0,2,1,2,0,5,0,5.616666666666666,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668,6.4,0.0,0.0
604669,2017-06-18,0.0,1,29,0,18,6,1,0,1,0.0,2,1,2,0,5,0,0.0,5.616666666666666,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668,6.4,0.0
604669,2017-06-19,5.4833333333333325,1,29,0,19,0,0,0,1,0.0,2,1,2,0,5,0,0.0,0.0,5.616666666666666,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668,6.4
604669,2017-06-20,8.9625,1,29,0,20,1,0,0,0,0.0,2,1,2,0,5,0,5.4833333333333325,0.0,0.0,5.616666666666666,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05,7.979166666666668
604669,2017-06-21,8.05,1,29,0,21,2,0,0,0,0.0,2,1,2,0,5,0,8.9625,5.4833333333333325,0.0,0.0,5.616666666666666,8.183333333333334,8.083333333333334,5.35,7.55,0.0,0.0,5.6,9.429166666666667,10.05
605397,2017-06-15,1.8,1,36,3,15,3,0,0,0,0.0,3,0,2,1,8,3,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0,0.0,10.15,8.895833333333334,4.2,1.4791666666666667
605397,2017-06-16,5.775,1,36,3,16,4,0,1,0,0.0,3,0,2,1,8,3,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0,0.0,10.15,8.895833333333334,4.2
605397,2017-06-17,0.0,1,36,3,17,5,1,1,0,0.0,3,0,2,1,8,3,5.775,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0,0.0,10.15,8.895833333333334
605397,2017-06-18,10.133333333333333,1,36,3,18,6,1,0,1,0.0,3,0,2,1,8,3,0.0,5.775,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0,0.0,10.15
605397,2017-06-19,3.8666666666666663,1,36,3,19,0,0,0,1,0.0,3,0,2,1,8,3,10.133333333333333,0.0,5.775,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0,0.0
605397,2017-06-20,2.129166666666667,1,36,3,20,1,0,0,0,0.0,3,0,2,1,8,3,3.8666666666666663,10.133333333333333,0.0,5.775,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667,0.0
605397,2017-06-21,1.7666666666666666,1,36,3,21,2,0,0,0,0.0,3,0,2,1,8,3,2.129166666666667,3.8666666666666663,10.133333333333333,0.0,5.775,1.8,5.4833333333333325,5.133333333333334,2.5791666666666666,7.033333333333332,9.716666666666667,4.8,2.716666666666667,4.779166666666667
605497,2017-06-15,5.65,0,45,0,15,3,0,0,0,1.0,4,0,1,0,0,5,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0,6.65,0.0,0.0,4.9,3.695833333333333
605497,2017-06-16,3.883333333333333,0,45,0,16,4,0,1,0,1.0,4,0,1,0,0,5,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0,6.65,0.0,0.0,4.9
605497,2017-06-17,0.0,0,45,0,17,5,1,1,0,1.0,4,0,1,0,0,5,3.883333333333333,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0,6.65,0.0,0.0
605497,2017-06-18,0.0,0,45,0,18,6,1,0,1,1.0,4,0,1,0,0,5,0.0,3.883333333333333,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0,6.65,0.0
605497,2017-06-19,3.9166666666666665,0,45,0,19,0,0,0,1,1.0,4,0,1,0,0,5,0.0,0.0,3.883333333333333,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0,6.65
605497,2017-06-20,3.945833333333333,0,45,0,20,1,0,0,0,1.0,4,0,1,0,0,5,3.9166666666666665,0.0,0.0,3.883333333333333,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05,0.0
605497,2017-06-21,6.833333333333332,0,45,0,21,2,0,0,0,1.0,4,0,1,0,0,5,3.945833333333333,3.9166666666666665,0.0,0.0,3.883333333333333,5.65,6.433333333333334,7.85,5.65,0.0,0.0,5.929166666666666,6.883333333333334,8.05
605793,2017-06-15,4.0,1,23,1,15,3,0,0,0,0.0,2,1,2,1,6,1,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0,6.316666666666666,8.116666666666667,11.6,2.1333333333333333,6.5
605793,2017-06-16,4.8,1,23,1,16,4,0,1,0,0.0,2,1,2,1,6,1,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0,6.316666666666666,8.116666666666667,11.6,2.1333333333333333
605793,2017-06-17,11.533333333333333,1,23,1,17,5,1,1,0,0.0,2,1,2,1,6,1,4.8,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0,6.316666666666666,8.116666666666667,11.6
605793,2017-06-18,8.895833333333334,1,23,1,18,6,1,0,1,0.0,2,1,2,1,6,1,11.533333333333333,4.8,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0,6.316666666666666,8.116666666666667
605793,2017-06-19,5.783333333333332,1,23,1,19,0,0,0,1,0.0,2,1,2,1,6,1,8.895833333333334,11.533333333333333,4.8,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0,6.316666666666666
605793,2017-06-20,1.8,1,23,1,20,1,0,0,0,0.0,2,1,2,1,6,1,5.783333333333332,8.895833333333334,11.533333333333333,4.8,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666,0.0
605793,2017-06-21,6.316666666666666,1,23,1,21,2,0,0,0,0.0,2,1,2,1,6,1,1.8,5.783333333333332,8.895833333333334,11.533333333333333,4.8,4.0,5.133333333333334,2.4166666666666665,4.533333333333333,6.7333333333333325,9.45,5.233333333333333,4.325,4.866666666666666
607076,2017-06-15,4.066666666666666,0,20,0,15,3,0,0,0,0.0,2,0,0,0,0,0,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875,1.6166666666666667,0.0,0.0,2.15,3.466666666666667
607076,2017-06-16,2.9166666666666665,0,20,0,16,4,0,1,0,0.0,2,0,0,0,0,0,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875,1.6166666666666667,0.0,0.0,2.15
607076,2017-06-17,0.0,0,20,0,17,5,1,1,0,0.0,2,0,0,0,0,0,2.9166666666666665,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875,1.6166666666666667,0.0,0.0
607076,2017-06-18,0.0,0,20,0,18,6,1,0,1,0.0,2,0,0,0,0,0,0.0,2.9166666666666665,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875,1.6166666666666667,0.0
607076,2017-06-19,2.35,0,20,0,19,0,0,0,1,0.0,2,0,0,0,0,0,0.0,0.0,2.9166666666666665,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875,1.6166666666666667
607076,2017-06-20,3.4291666666666667,0,20,0,20,1,0,0,0,0.0,2,0,0,0,0,0,2.35,0.0,0.0,2.9166666666666665,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333,0.0875
607076,2017-06-21,2.9291666666666667,0,20,0,21,2,0,0,0,0.0,2,0,0,0,0,0,3.4291666666666667,2.35,0.0,0.0,2.9166666666666665,4.066666666666666,1.2458333333333331,3.183333333333333,4.1,0.0,0.0,4.4625,1.9125,0.5958333333333333
607094,2017-06-15,5.533333333333332,1,21,0,15,3,0,0,0,0.0,2,0,1,0,5,0,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333,4.920833333333333,0.0,0.0,5.133333333333334,4.933333333333334
607094,2017-06-16,4.766666666666667,1,21,0,16,4,0,1,0,0.0,2,0,1,0,5,0,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333,4.920833333333333,0.0,0.0,5.133333333333334
607094,2017-06-17,0.0,1,21,0,17,5,1,1,0,0.0,2,0,1,0,5,0,4.766666666666667,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333,4.920833333333333,0.0,0.0
607094,2017-06-18,0.0,1,21,0,18,6,1,0,1,0.0,2,0,1,0,5,0,0.0,4.766666666666667,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333,4.920833333333333,0.0
607094,2017-06-19,5.083333333333333,1,21,0,19,0,0,0,1,0.0,2,0,1,0,5,0,0.0,0.0,4.766666666666667,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333,4.920833333333333
607094,2017-06-20,2.4833333333333334,1,21,0,20,1,0,0,0,0.0,2,0,1,0,5,0,5.083333333333333,0.0,0.0,4.766666666666667,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55,3.933333333333333
607094,2017-06-21,4.766666666666667,1,21,0,21,2,0,0,0,0.0,2,0,1,0,5,0,2.4833333333333334,5.083333333333333,0.0,0.0,4.766666666666667,5.533333333333332,0.0,3.4833333333333334,3.6666666666666665,0.0,0.0,1.2666666666666666,4.4,2.55
607423,2017-06-15,4.733333333333333,1,51,1,15,3,0,0,0,1.0,5,0,1,1,6,6,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333,1.8333333333333333,0.0,5.866666666666666,3.591666666666667,3.35
607423,2017-06-16,0.0,1,51,1,16,4,0,1,0,1.0,5,0,1,1,6,6,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333,1.8333333333333333,0.0,5.866666666666666,3.591666666666667
607423,2017-06-17,7.05,1,51,1,17,5,1,1,0,1.0,5,0,1,1,6,6,0.0,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333,1.8333333333333333,0.0,5.866666666666666
607423,2017-06-18,0.0,1,51,1,18,6,1,0,1,1.0,5,0,1,1,6,6,7.05,0.0,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333,1.8333333333333333,0.0
607423,2017-06-19,3.795833333333333,1,51,1,19,0,0,0,1,1.0,5,0,1,1,6,6,0.0,7.05,0.0,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333,1.8333333333333333
607423,2017-06-20,4.1,1,51,1,20,1,0,0,0,1.0,5,0,1,1,6,6,3.795833333333333,0.0,7.05,0.0,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333,3.183333333333333
607423,2017-06-21,2.85,1,51,1,21,2,0,0,0,1.0,5,0,1,1,6,6,4.1,3.795833333333333,0.0,7.05,0.0,4.733333333333333,2.433333333333333,3.908333333333333,2.0,0.0,6.95,1.8333333333333333,0.275,5.333333333333333
608870,2017-06-15,3.816666666666667,1,47,2,15,3,0,0,0,1.0,4,0,1,1,7,7,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334,1.3,7.541666666666668,8.529166666666667,3.183333333333333,3.2625
608870,2017-06-16,0.8166666666666667,1,47,2,16,4,0,1,0,1.0,4,0,1,1,7,7,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334,1.3,7.541666666666668,8.529166666666667,3.183333333333333
608870,2017-06-17,7.145833333333332,1,47,2,17,5,1,1,0,1.0,4,0,1,1,7,7,0.8166666666666667,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334,1.3,7.541666666666668,8.529166666666667
608870,2017-06-18,5.629166666666666,1,47,2,18,6,1,0,1,1.0,4,0,1,1,7,7,7.145833333333332,0.8166666666666667,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334,1.3,7.541666666666668
608870,2017-06-19,4.195833333333334,1,47,2,19,0,0,0,1,1.0,4,0,1,1,7,7,5.629166666666666,7.145833333333332,0.8166666666666667,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334,1.3
608870,2017-06-20,3.3,1,47,2,20,1,0,0,0,1.0,4,0,1,1,7,7,4.195833333333334,5.629166666666666,7.145833333333332,0.8166666666666667,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666,3.5458333333333334
608870,2017-06-21,0.0,1,47,2,21,2,0,0,0,1.0,4,0,1,1,7,7,3.3,4.195833333333334,5.629166666666666,7.145833333333332,0.8166666666666667,3.816666666666667,0.6166666666666667,3.8333333333333335,5.2,0.3,8.779166666666667,2.2666666666666666,5.066666666666666,3.7666666666666666
608943,2017-06-15,0.0,1,41,3,15,3,0,0,0,1.0,4,0,0,0,8,8,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25,4.05,0.0,0.0,2.4166666666666665,0.0
608943,2017-06-16,5.4,1,41,3,16,4,0,1,0,1.0,4,0,0,0,8,8,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25,4.05,0.0,0.0,2.4166666666666665
608943,2017-06-17,0.0,1,41,3,17,5,1,1,0,1.0,4,0,0,0,8,8,5.4,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25,4.05,0.0,0.0
608943,2017-06-18,0.0,1,41,3,18,6,1,0,1,1.0,4,0,0,0,8,8,0.0,5.4,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25,4.05,0.0
608943,2017-06-19,2.8625,1,41,3,19,0,0,0,1,1.0,4,0,0,0,8,8,0.0,0.0,5.4,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25,4.05
608943,2017-06-20,3.883333333333333,1,41,3,20,1,0,0,0,1.0,4,0,0,0,8,8,2.8625,0.0,0.0,5.4,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667,1.25
608943,2017-06-21,1.1666666666666667,1,41,3,21,2,0,0,0,1.0,4,0,0,0,8,8,3.883333333333333,2.8625,0.0,0.0,5.4,0.0,4.466666666666667,5.295833333333333,0.9125,0.0,0.0,0.6666666666666666,0.0,2.816666666666667
609036,2017-06-15,7.620833333333334,1,31,1,15,3,0,0,0,0.0,3,0,2,0,6,1,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667,7.975,0.0,0.0,0.0,6.833333333333332
609036,2017-06-16,0.0,1,31,1,16,4,0,1,0,0.0,3,0,2,0,6,1,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667,7.975,0.0,0.0,0.0
609036,2017-06-17,0.0,1,31,1,17,5,1,1,0,0.0,3,0,2,0,6,1,0.0,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667,7.975,0.0,0.0
609036,2017-06-18,0.0,1,31,1,18,6,1,0,1,0.0,3,0,2,0,6,1,0.0,0.0,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667,7.975,0.0
609036,2017-06-19,6.7333333333333325,1,31,1,19,0,0,0,1,0.0,3,0,2,0,6,1,0.0,0.0,0.0,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667,7.975
609036,2017-06-20,10.416666666666666,1,31,1,20,1,0,0,0,0.0,3,0,2,0,6,1,6.7333333333333325,0.0,0.0,0.0,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333,9.391666666666667
609036,2017-06-21,9.683333333333334,1,31,1,21,2,0,0,0,0.0,3,0,2,0,6,1,10.416666666666666,6.7333333333333325,0.0,0.0,0.0,7.620833333333334,8.666666666666666,8.129166666666666,5.283333333333333,0.0,0.0,0.0,10.183333333333334,10.233333333333333
609039,2017-06-15,2.216666666666667,1,66,3,15,3,0,0,0,1.0,6,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.3333333333333333,1.2833333333333334,4.833333333333333,0.0,0.0,0.0,5.416666666666668,3.033333333333333
609039,2017-06-16,2.25,1,66,3,16,4,0,1,0,1.0,6,0,0,0,8,8,2.216666666666667,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.3333333333333333,1.2833333333333334,4.833333333333333,0.0,0.0,0.0,5.416666666666668
609039,2017-06-17,0.0,1,66,3,17,5,1,1,0,1.0,6,0,0,0,8,8,2.25,2.216666666666667,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.3333333333333333,1.2833333333333334,4.833333333333333,0.0,0.0,0.0
609039,2017-06-18,0.0,1,66,3,18,6,1,0,1,1.0,6,0,0,0,8,8,0.0,2.25,2.216666666666667,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.3333333333333333,1.2833333333333334,4.833333333333333,0.0,0.0
609039,2017-06-19,0.0,1,66,3,19,0,0,0,1,1.0,6,0,0,0,8,8,0.0,0.0,2.25,2.216666666666667,0.0,0.0,0.0,0.0,0.0,2.0166666666666666,1.3333333333333333,1.2833333333333334,4.833333333333333,0.0
