driver_id,day,online_hours,date
451132,9,4.945833333333334,2017-06-09
451132,12,0.21666666666666667,2017-06-12
451132,13,2.9291666666666667,2017-06-13
451132,14,3.9,2017-06-14
451132,15,0.8,2017-06-15
451132,16,2.7333333333333334,2017-06-16
451132,19,4.15,2017-06-19
451132,20,5.25,2017-06-20
451132,21,4.833333333333333,2017-06-21
452206,1,5.733333333333333,2017-06-01
452206,3,8.4125,2017-06-03
452206,4,8.116666666666667,2017-06-04
452206,5,5.683333333333334,2017-06-05
452206,6,5.666666666666667,2017-06-06
452206,7,8.083333333333334,2017-06-07
452206,8,5.4625,2017-06-08
452206,9,3.9,2017-06-09
452206,10,6.6125,2017-06-10
452206,11,5.9,2017-06-11
452206,12,4.233333333333333,2017-06-12
452206,13,6.779166666666667,2017-06-13
452206,14,8.183333333333334,2017-06-14
452206,15,7.633333333333334,2017-06-15
452206,16,6.866666666666666,2017-06-16
452206,17,5.566666666666666,2017-06-17
452206,18,3.75,2017-06-18
452206,19,4.783333333333333,2017-06-19
452206,20,7.883333333333334,2017-06-20
452206,21,5.05,2017-06-21
453126,1,6.633333333333334,2017-06-01
453126,2,6.8,2017-06-02
453126,3,7.883333333333334,2017-06-03
453126,4,8.916666666666666,2017-06-04
453126,6,9.658333333333333,2017-06-06
453126,7,9.783333333333333,2017-06-07
453126,8,10.1125,2017-06-08
453126,9,8.6,2017-06-09
453126,10,8.25,2017-06-10
453126,12,5.35,2017-06-12
453126,13,9.679166666666667,2017-06-13
453126,14,8.35,2017-06-14
453126,15,5.883333333333334,2017-06-15
453126,16,10.316666666666666,2017-06-16
453126,17,8.483333333333333,2017-06-17
453126,18,8.566666666666666,2017-06-18
453126,19,8.983333333333333,2017-06-19
453126,20,6.116666666666666,2017-06-20
453126,21,7.266666666666667,2017-06-21
453381,1,3.379166666666667,2017-06-01
453381,2,1.9833333333333334,2017-06-02
453381,3,7.833333333333333,2017-06-03
453381,5,5.1,2017-06-05
453381,6,3.3333333333333335,2017-06-06
453381,7,1.3958333333333333,2017-06-07
453381,8,1.7666666666666666,2017-06-08
453381,9,1.2166666666666666,2017-06-09
453381,10,6.633333333333334,2017-06-10
453381,12,3.2666666666666666,2017-06-12
453381,13,2.6625,2017-06-13
453381,14,3.0,2017-06-14
453381,15,2.4833333333333334,2017-06-15
453381,16,3.683333333333333,2017-06-16
453381,17,7.225,2017-06-17
453381,19,4.666666666666667,2017-06-19
453381,20,2.8625,2017-06-20
453381,21,3.25,2017-06-21
454267,1,0.6291666666666667,2017-06-01
454267,2,2.995833333333333,2017-06-02
454267,5,4.416666666666667,2017-06-05
454267,6,0.7833333333333333,2017-06-06
454267,7,4.1125,2017-06-07
454267,8,3.6333333333333333,2017-06-08
454267,9,3.183333333333333,2017-06-09
454267,12,1.1,2017-06-12
454267,13,4.85,2017-06-13
454267,14,3.183333333333333,2017-06-14
454267,15,3.3333333333333335,2017-06-15
454267,16,1.4666666666666666,2017-06-16
454267,19,1.3833333333333333,2017-06-19
454267,20,2.3833333333333333,2017-06-20
454267,21,1.0,2017-06-21
454371,1,4.333333333333333,2017-06-01
454371,2,6.483333333333333,2017-06-02
454371,3,8.179166666666667,2017-06-03
454371,4,8.295833333333333,2017-06-04
454371,5,5.316666666666666,2017-06-05
454371,6,8.441666666666666,2017-06-06
454371,7,7.3,2017-06-07
454371,8,6.15,2017-06-08
454371,9,8.545833333333333,2017-06-09
454371,10,4.8,2017-06-10
454371,11,8.5625,2017-06-11
454371,12,8.85,2017-06-12
454371,13,5.766666666666667,2017-06-13
454371,14,8.079166666666667,2017-06-14
454371,15,6.983333333333333,2017-06-15
454371,16,6.266666666666667,2017-06-16
454371,17,8.129166666666666,2017-06-17
454371,18,5.7,2017-06-18
454371,19,6.066666666666666,2017-06-19
454371,20,8.629166666666666,2017-06-20
454371,21,8.966666666666667,2017-06-21
454707,1,4.85,2017-06-01
454707,2,1.9166666666666667,2017-06-02
454707,3,8.029166666666667,2017-06-03
454707,4,2.183333333333333,2017-06-04
454707,5,1.9333333333333333,2017-06-05
454707,6,1.9666666666666666,2017-06-06
454707,7,2.6666666666666665,2017-06-07
454707,8,5.6,2017-06-08
454707,9,1.9333333333333333,2017-06-09
454707,10,8.525,2017-06-10
454707,11,11.795833333333333,2017-06-11
454707,12,3.5875,2017-06-12
454707,13,3.1166666666666667,2017-06-13
454707,14,5.216666666666667,2017-06-14
454707,15,6.595833333333333,2017-06-15
454707,16,2.9833333333333334,2017-06-16
454707,17,8.845833333333333,2017-06-17
454707,18,8.8125,2017-06-18
454707,19,6.45,2017-06-19
454707,20,5.975,2017-06-20
454707,21,6.116666666666666,2017-06-21
454770,2,0.1,2017-06-02
454770,6,4.25,2017-06-06
454770,7,4.233333333333333,2017-06-07
454770,9,1.25,2017-06-09
454770,12,2.8333333333333335,2017-06-12
454770,13,4.041666666666667,2017-06-13
454770,14,3.3,2017-06-14
454770,16,3.595833333333333,2017-06-16
454770,19,0.35,2017-06-19
454770,20,1.8666666666666667,2017-06-20
454770,21,0.6,2017-06-21
454865,1,9.033333333333333,2017-06-01
454865,2,6.433333333333334,2017-06-02
454865,3,6.466666666666667,2017-06-03
454865,4,8.016666666666667,2017-06-04
454865,5,7.445833333333334,2017-06-05
454865,6,9.716666666666667,2017-06-06
454865,7,6.066666666666666,2017-06-07
454865,8,6.6,2017-06-08
454865,9,6.2,2017-06-09
454865,10,9.983333333333333,2017-06-10
454865,11,8.616666666666667,2017-06-11
454865,13,7.283333333333333,2017-06-13
454865,14,9.266666666666667,2017-06-14
454865,16,5.883333333333334,2017-06-16
454865,17,7.129166666666666,2017-06-17
454865,18,6.633333333333334,2017-06-18
454865,19,6.116666666666666,2017-06-19
454865,20,7.116666666666666,2017-06-20
454865,21,9.983333333333333,2017-06-21
455326,1,0.45,2017-06-01
455326,2,3.3,2017-06-02
455326,3,6.65,2017-06-03
455326,4,7.2125,2017-06-04
455326,5,5.195833333333334,2017-06-05
455326,6,2.2083333333333335,2017-06-06
455326,7,2.716666666666667,2017-06-07
455326,8,2.6333333333333333,2017-06-08
455326,9,4.433333333333334,2017-06-09
455326,10,7.466666666666667,2017-06-10
455326,11,8.479166666666666,2017-06-11
455326,12,4.65,2017-06-12
455326,13,0.95,2017-06-13
455326,14,4.533333333333333,2017-06-14
455326,15,3.4833333333333334,2017-06-15
455326,16,0.5666666666666667,2017-06-16
455326,17,9.766666666666667,2017-06-17
455326,18,9.766666666666667,2017-06-18
455326,19,2.75,2017-06-19
455326,20,5.616666666666666,2017-06-20
455326,21,1.8333333333333333,2017-06-21
455473,1,8.595833333333333,2017-06-01
455473,2,8.895833333333334,2017-06-02
455473,3,1.4666666666666666,2017-06-03
455473,4,8.579166666666667,2017-06-04
455473,5,8.283333333333333,2017-06-05
455473,6,8.941666666666666,2017-06-06
455473,7,7.383333333333334,2017-06-07
455473,8,5.783333333333333,2017-06-08
455473,9,7.083333333333333,2017-06-09
455473,10,8.133333333333333,2017-06-10
455473,11,8.591666666666667,2017-06-11
455473,12,8.845833333333333,2017-06-12
455473,13,8.2,2017-06-13
455473,14,6.516666666666667,2017-06-14
455473,15,7.733333333333333,2017-06-15
455473,16,7.8,2017-06-16
455473,17,6.7,2017-06-17
455473,18,7.883333333333334,2017-06-18
455473,19,8.029166666666667,2017-06-19
455473,20,9.341666666666667,2017-06-20
455473,21,8.083333333333334,2017-06-21
456130,1,10.629166666666666,2017-06-01
456130,2,10.05,2017-06-02
456130,3,10.116666666666667,2017-06-03
456130,4,8.245833333333334,2017-06-04
456130,5,8.366666666666667,2017-06-05
456130,6,7.783333333333333,2017-06-06
456130,7,8.25,2017-06-07
456130,8,8.2,2017-06-08
456130,9,10.2,2017-06-09
456130,10,6.516666666666667,2017-06-10
456130,11,9.2,2017-06-11
456130,12,7.85,2017-06-12
456130,13,8.35,2017-06-13
456130,14,6.45,2017-06-14
456130,15,5.65,2017-06-15
456130,16,5.416666666666667,2017-06-16
456130,17,10.216666666666667,2017-06-17
456130,18,5.5125,2017-06-18
456130,19,7.616666666666666,2017-06-19
456130,20,9.433333333333334,2017-06-20
456130,21,8.566666666666666,2017-06-21
456356,1,2.6333333333333333,2017-06-01
456356,2,4.633333333333334,2017-06-02
456356,6,1.6166666666666667,2017-06-06
456356,7,2.55,2017-06-07
456356,8,3.0458333333333334,2017-06-08
456356,13,4.783333333333333,2017-06-13
456356,14,2.1666666666666665,2017-06-14
456356,15,3.1333333333333333,2017-06-15
456356,16,2.7333333333333334,2017-06-16
456356,20,3.7666666666666666,2017-06-20
456356,21,5.6,2017-06-21
456726,1,9.416666666666666,2017-06-01
456726,5,6.395833333333333,2017-06-05
456726,6,9.8,2017-06-06
456726,7,10.466666666666667,2017-06-07
456726,8,8.616666666666667,2017-06-08
456726,12,5.55,2017-06-12
456726,13,8.1,2017-06-13
456726,14,8.2,2017-06-14
456726,15,9.25,2017-06-15
456726,19,8.95,2017-06-19
456726,20,9.729166666666666,2017-06-20
456726,21,9.066666666666666,2017-06-21
457099,2,5.866666666666666,2017-06-02
457099,4,7.983333333333333,2017-06-04
457099,5,8.75,2017-06-05
457099,6,6.9,2017-06-06
457099,7,8.666666666666666,2017-06-07
457099,8,5.395833333333333,2017-06-08
457099,9,10.5,2017-06-09
457099,11,9.679166666666667,2017-06-11
457099,12,9.929166666666667,2017-06-12
457099,13,6.1,2017-06-13
457099,14,10.016666666666667,2017-06-14
457099,15,8.733333333333333,2017-06-15
457099,16,5.916666666666667,2017-06-16
457099,18,6.833333333333333,2017-06-18
457099,19,8.966666666666667,2017-06-19
457099,20,7.216666666666667,2017-06-20
457099,21,10.283333333333333,2017-06-21
457156,1,3.9125,2017-06-01
457156,2,3.9833333333333334,2017-06-02
457156,4,10.179166666666667,2017-06-04
457156,5,4.483333333333333,2017-06-05
457156,6,1.6666666666666667,2017-06-06
457156,7,1.4125,2017-06-07
457156,8,4.416666666666667,2017-06-08
457156,9,3.75,2017-06-09
457156,11,9.166666666666666,2017-06-11
457156,12,4.616666666666666,2017-06-12
457156,13,3.441666666666667,2017-06-13
457156,14,4.65,2017-06-14
457156,15,4.35,2017-06-15
457156,16,4.983333333333333,2017-06-16
457156,18,7.945833333333334,2017-06-18
457156,19,4.483333333333333,2017-06-19
457156,20,2.1125,2017-06-20
457156,21,3.9791666666666665,2017-06-21
457670,1,0.75,2017-06-01
457670,2,1.7,2017-06-02
457670,5,3.4791666666666665,2017-06-05
457670,6,2.745833333333333,2017-06-06
457670,7,1.7291666666666667,2017-06-07
457670,8,0.6791666666666667,2017-06-08
457670,9,2.191666666666667,2017-06-09
457670,12,4.633333333333334,2017-06-12
457670,13,2.816666666666667,2017-06-13
457670,14,4.616666666666666,2017-06-14
457670,15,2.5458333333333334,2017-06-15
457670,16,5.116666666666666,2017-06-16
457670,19,3.3333333333333335,2017-06-19
457670,20,2.7125,2017-06-20
457670,21,1.6166666666666667,2017-06-21
458318,1,7.583333333333333,2017-06-01
458318,2,4.583333333333333,2017-06-02
458318,3,8.166666666666666,2017-06-03
458318,5,4.35,2017-06-05
458318,6,6.783333333333333,2017-06-06
458318,7,4.1625,2017-06-07
458318,8,7.516666666666667,2017-06-08
458318,9,7.35,2017-06-09
458318,10,5.1,2017-06-10
458318,11,7.266666666666667,2017-06-11
458318,12,4.1625,2017-06-12
458318,13,3.6333333333333333,2017-06-13
458318,14,7.383333333333334,2017-06-14
458318,16,8.116666666666667,2017-06-16
458318,17,7.55,2017-06-17
458318,18,7.366666666666666,2017-06-18
458318,19,4.6,2017-06-19
458318,20,8.15,2017-06-20
458506,1,7.5,2017-06-01
458506,2,6.1,2017-06-02
458506,3,9.85,2017-06-03
458506,4,9.766666666666667,2017-06-04
458506,5,8.25,2017-06-05
458506,7,6.233333333333333,2017-06-07
458506,8,7.766666666666667,2017-06-08
458506,9,9.366666666666667,2017-06-09
458506,10,7.679166666666666,2017-06-10
458506,12,7.429166666666666,2017-06-12
458506,13,9.883333333333333,2017-06-13
458506,14,7.016666666666667,2017-06-14
458506,15,5.533333333333333,2017-06-15
458506,16,7.466666666666667,2017-06-16
458506,17,10.083333333333334,2017-06-17
458506,19,9.5,2017-06-19
458506,20,8.616666666666667,2017-06-20
458546,1,6.816666666666666,2017-06-01
458546,2,8.395833333333334,2017-06-02
458546,3,7.65,2017-06-03
458546,4,6.466666666666667,2017-06-04
458546,6,5.666666666666667,2017-06-06
458546,7,9.95,2017-06-07
458546,8,7.416666666666667,2017-06-08
458546,9,9.15,2017-06-09
458546,10,9.295833333333333,2017-06-10
458546,11,7.8625,2017-06-11
458546,12,9.666666666666666,2017-06-12
458546,13,8.416666666666666,2017-06-13
458546,14,9.7,2017-06-14
458546,16,6.516666666666667,2017-06-16
458546,18,8.283333333333333,2017-06-18
458546,19,7.5,2017-06-19
458546,20,9.383333333333333,2017-06-20
458546,21,6.05,2017-06-21
459646,1,4.8625,2017-06-01
459646,2,0.48333333333333334,2017-06-02
459646,4,9.9125,2017-06-04
459646,6,2.2333333333333334,2017-06-06
459646,7,2.875,2017-06-07
459646,8,4.1,2017-06-08
459646,9,0.4166666666666667,2017-06-09
459646,11,6.0,2017-06-11
459646,12,4.783333333333333,2017-06-12
459646,13,2.716666666666667,2017-06-13
459646,14,4.191666666666666,2017-06-14
459646,15,3.8833333333333333,2017-06-15
459646,16,2.85,2017-06-16
459646,18,5.783333333333333,2017-06-18
459646,19,4.383333333333334,2017-06-19
459646,20,2.716666666666667,2017-06-20
459646,21,3.533333333333333,2017-06-21
459736,1,10.479166666666666,2017-06-01
459736,2,6.216666666666667,2017-06-02
459736,3,6.983333333333333,2017-06-03
459736,4,8.216666666666667,2017-06-04
459736,5,5.15,2017-06-05
459736,6,5.616666666666666,2017-06-06
459736,7,8.733333333333333,2017-06-07
459736,8,9.45,2017-06-08
459736,9,7.966666666666667,2017-06-09
459736,10,5.433333333333334,2017-06-10
459736,11,6.283333333333333,2017-06-11
459736,12,7.966666666666667,2017-06-12
459736,13,9.733333333333333,2017-06-13
459736,14,6.345833333333333,2017-06-14
459736,15,10.383333333333333,2017-06-15
459736,17,7.45,2017-06-17
459736,18,9.616666666666667,2017-06-18
459736,19,5.666666666666667,2017-06-19
459736,21,8.45,2017-06-21
460252,1,9.066666666666666,2017-06-01
460252,2,6.879166666666666,2017-06-02
460252,5,5.616666666666666,2017-06-05
460252,6,7.816666666666666,2017-06-06
460252,7,6.5,2017-06-07
460252,8,5.883333333333334,2017-06-08
460252,9,9.183333333333334,2017-06-09
460252,12,4.2,2017-06-12
460252,13,9.166666666666666,2017-06-13
460252,14,7.379166666666666,2017-06-14
460252,15,4.616666666666666,2017-06-15
460252,16,5.3,2017-06-16
460252,19,6.233333333333333,2017-06-19
460252,20,9.783333333333333,2017-06-20
460252,21,7.283333333333333,2017-06-21
460372,1,4.65,2017-06-01
460372,2,6.583333333333333,2017-06-02
460372,3,4.533333333333333,2017-06-03
460372,4,3.7666666666666666,2017-06-04
460372,5,6.4,2017-06-05
460372,6,6.8,2017-06-06
460372,7,5.516666666666667,2017-06-07
460372,8,5.133333333333334,2017-06-08
460372,9,3.816666666666667,2017-06-09
460372,10,4.9,2017-06-10
460372,11,4.6,2017-06-11
460372,12,5.15,2017-06-12
460372,13,8.55,2017-06-13
460372,14,7.566666666666666,2017-06-14
460372,15,4.3,2017-06-15
460372,16,8.083333333333334,2017-06-16
460372,17,8.3625,2017-06-17
460372,18,5.016666666666667,2017-06-18
460372,19,6.816666666666666,2017-06-19
460372,20,6.55,2017-06-20
460372,21,5.483333333333333,2017-06-21
461091,1,5.083333333333333,2017-06-01
461091,2,0.8666666666666667,2017-06-02
461091,3,4.55,2017-06-03
461091,4,4.533333333333333,2017-06-04
461091,5,1.3833333333333333,2017-06-05
461091,6,1.1958333333333333,2017-06-06
461091,7,2.2666666666666666,2017-06-07
461091,8,3.5833333333333335,2017-06-08
461091,9,3.283333333333333,2017-06-09
461091,10,4.366666666666666,2017-06-10
461091,11,3.75,2017-06-11
461091,12,2.379166666666667,2017-06-12
461091,13,1.0625,2017-06-13
461091,14,0.43333333333333335,2017-06-14
461091,15,1.9291666666666667,2017-06-15
461091,16,1.1333333333333333,2017-06-16
461091,17,1.4833333333333334,2017-06-17
461091,18,2.9,2017-06-18
461091,19,3.3333333333333335,2017-06-19
461091,20,4.7625,2017-06-20
461091,21,3.033333333333333,2017-06-21
461607,1,2.7416666666666667,2017-06-01
461607,2,3.9,2017-06-02
461607,5,1.05,2017-06-05
461607,6,1.1958333333333333,2017-06-06
461607,7,3.845833333333333,2017-06-07
461607,8,2.7416666666666667,2017-06-08
461607,9,0.11666666666666667,2017-06-09
461607,12,2.6333333333333333,2017-06-12
461607,13,1.1166666666666667,2017-06-13
461607,14,1.5,2017-06-14
461607,15,4.116666666666666,2017-06-15
461607,16,5.033333333333333,2017-06-16
461607,19,3.1,2017-06-19
461607,20,1.1333333333333333,2017-06-20
461607,21,3.566666666666667,2017-06-21
461658,1,4.766666666666667,2017-06-01
461658,2,4.55,2017-06-02
461658,5,5.833333333333333,2017-06-05
461658,7,4.583333333333333,2017-06-07
461658,8,7.966666666666667,2017-06-08
461658,9,4.366666666666666,2017-06-09
461658,12,4.583333333333333,2017-06-12
461658,14,6.241666666666666,2017-06-14
461658,15,4.9,2017-06-15
461658,16,7.366666666666666,2017-06-16
461658,19,5.283333333333333,2017-06-19
461658,21,7.116666666666666,2017-06-21
461693,1,8.795833333333333,2017-06-01
461693,2,10.625,2017-06-02
461693,3,2.6125,2017-06-03
461693,5,7.016666666666667,2017-06-05
461693,6,8.745833333333334,2017-06-06
461693,7,10.945833333333333,2017-06-07
461693,8,10.4125,2017-06-08
461693,9,9.5875,2017-06-09
461693,10,0.03333333333333333,2017-06-10
461693,12,6.533333333333333,2017-06-12
461693,13,8.4625,2017-06-13
461693,14,10.179166666666667,2017-06-14
461693,15,8.783333333333333,2017-06-15
461693,16,8.2125,2017-06-16
461693,17,2.15,2017-06-17
461693,19,8.0625,2017-06-19
461693,20,8.016666666666667,2017-06-20
461693,21,8.295833333333333,2017-06-21
461693,22,1.7666666666666666,2017-06-22
461694,1,5.566666666666666,2017-06-01
461694,2,8.033333333333333,2017-06-02
461694,3,5.416666666666667,2017-06-03
461694,4,9.166666666666666,2017-06-04
461694,5,9.316666666666666,2017-06-05
461694,6,6.1125,2017-06-06
461694,7,7.216666666666667,2017-06-07
461694,8,9.816666666666666,2017-06-08
461694,9,10.083333333333334,2017-06-09
461694,10,8.883333333333333,2017-06-10
461694,11,8.6,2017-06-11
461694,12,7.829166666666667,2017-06-12
461694,14,8.966666666666667,2017-06-14
461694,15,7.433333333333334,2017-06-15
461694,16,10.3,2017-06-16
461694,17,6.583333333333333,2017-06-17
461694,18,8.683333333333334,2017-06-18
461694,19,7.083333333333333,2017-06-19
461694,20,9.833333333333334,2017-06-20
461694,21,8.816666666666666,2017-06-21
461767,1,6.179166666666666,2017-06-01
461767,2,4.483333333333333,2017-06-02
461767,5,3.683333333333333,2017-06-05
461767,6,5.283333333333333,2017-06-06
461767,7,3.9458333333333333,2017-06-07
461767,9,2.5833333333333335,2017-06-09
461767,12,2.4,2017-06-12
461767,13,2.8,2017-06-13
461767,14,3.433333333333333,2017-06-14
461767,15,4.25,2017-06-15
461767,16,4.716666666666667,2017-06-16
461767,19,5.516666666666667,2017-06-19
461767,20,4.166666666666667,2017-06-20
461767,21,6.2,2017-06-21
461855,1,9.995833333333334,2017-06-01
461855,3,6.266666666666667,2017-06-03
461855,4,10.233333333333333,2017-06-04
461855,5,9.866666666666667,2017-06-05
461855,6,7.329166666666667,2017-06-06
461855,7,7.183333333333334,2017-06-07
461855,8,8.0,2017-06-08
461855,9,5.95,2017-06-09
461855,10,8.9,2017-06-10
461855,11,7.479166666666667,2017-06-11
461855,12,9.266666666666667,2017-06-12
461855,13,8.133333333333333,2017-06-13
461855,14,6.966666666666667,2017-06-14
461855,15,9.5625,2017-06-15
461855,16,6.283333333333333,2017-06-16
461855,17,8.5,2017-06-17
461855,18,5.883333333333334,2017-06-18
461855,19,6.079166666666667,2017-06-19
461855,20,6.8125,2017-06-20
461855,21,10.329166666666667,2017-06-21
462310,1,2.9833333333333334,2017-06-01
462310,2,3.8,2017-06-02
462310,3,7.083333333333333,2017-06-03
462310,5,1.3666666666666667,2017-06-05
462310,6,0.6666666666666666,2017-06-06
462310,7,1.1,2017-06-07
462310,8,1.05,2017-06-08
462310,9,3.5166666666666666,2017-06-09
462310,10,8.466666666666667,2017-06-10
462310,12,4.166666666666667,2017-06-12
462310,13,3.25,2017-06-13
462310,14,3.9,2017-06-14
462310,15,3.1166666666666667,2017-06-15
462310,16,2.6625,2017-06-16
462310,17,6.3125,2017-06-17
462310,19,0.5,2017-06-19
462310,20,0.9,2017-06-20
462310,21,1.7333333333333334,2017-06-21
462372,1,10.966666666666667,2017-06-01
462372,2,6.95,2017-06-02
462372,4,10.166666666666666,2017-06-04
462372,6,10.616666666666667,2017-06-06
462372,7,8.75,2017-06-07
462372,8,7.316666666666666,2017-06-08
462372,9,10.1,2017-06-09
462372,11,6.883333333333334,2017-06-11
462372,12,7.658333333333333,2017-06-12
462372,13,6.466666666666667,2017-06-13
462372,14,9.616666666666667,2017-06-14
462372,15,8.95,2017-06-15
462372,16,8.925,2017-06-16
462372,18,11.766666666666667,2017-06-18
462372,19,9.616666666666667,2017-06-19
462372,20,11.366666666666667,2017-06-20
462372,21,7.433333333333334,2017-06-21
462779,1,9.033333333333333,2017-06-01
462779,2,7.1125,2017-06-02
462779,5,9.816666666666666,2017-06-05
462779,7,6.983333333333333,2017-06-07
462779,8,8.016666666666667,2017-06-08
462779,9,5.8,2017-06-09
462779,12,7.058333333333334,2017-06-12
462779,14,5.766666666666667,2017-06-14
462779,15,9.3,2017-06-15
462779,16,5.691666666666666,2017-06-16
462779,19,10.416666666666666,2017-06-19
462779,21,8.529166666666667,2017-06-21
463826,1,3.2666666666666666,2017-06-01
463826,2,2.45,2017-06-02
463826,5,1.3291666666666666,2017-06-05
463826,7,2.35,2017-06-07
463826,8,2.0791666666666666,2017-06-08
463826,9,1.8,2017-06-09
463826,12,1.6958333333333333,2017-06-12
463826,14,3.716666666666667,2017-06-14
463826,15,0.8125,2017-06-15
463826,16,4.0,2017-06-16
463826,19,3.1,2017-06-19
463826,21,3.783333333333333,2017-06-21
463934,1,1.6166666666666667,2017-06-01
463934,2,1.9166666666666667,2017-06-02
463934,6,4.783333333333333,2017-06-06
463934,7,4.445833333333334,2017-06-07
463934,8,3.9,2017-06-08
463934,9,1.0666666666666667,2017-06-09
463934,13,1.65,2017-06-13
463934,14,4.266666666666667,2017-06-14
463934,15,3.6166666666666667,2017-06-15
463934,16,4.8,2017-06-16
463934,20,3.35,2017-06-20
463934,21,3.7125,2017-06-21
464077,1,4.5625,2017-06-01
464077,2,2.05,2017-06-02
464077,3,5.9,2017-06-03
464077,5,1.65,2017-06-05
464077,6,1.1666666666666667,2017-06-06
464077,7,2.2125,2017-06-07
464077,8,3.283333333333333,2017-06-08
464077,9,3.933333333333333,2017-06-09
464077,10,8.55,2017-06-10
464077,12,4.55,2017-06-12
464077,13,5.333333333333333,2017-06-13
464077,14,0.7833333333333333,2017-06-14
464077,15,2.7333333333333334,2017-06-15
464077,16,4.983333333333333,2017-06-16
464077,17,6.166666666666667,2017-06-17
464077,19,1.3625,2017-06-19
464077,20,5.279166666666667,2017-06-20
464077,21,4.766666666666667,2017-06-21
464236,1,4.783333333333333,2017-06-01
464236,2,2.933333333333333,2017-06-02
464236,5,2.5833333333333335,2017-06-05
464236,6,5.145833333333333,2017-06-06
464236,7,1.6166666666666667,2017-06-07
464236,8,1.65,2017-06-08
464236,9,2.716666666666667,2017-06-09
464236,10,5.6,2017-06-10
464236,12,1.3666666666666667,2017-06-12
464236,14,4.3,2017-06-14
464236,15,4.945833333333334,2017-06-15
464236,16,5.083333333333333,2017-06-16
464236,17,5.05,2017-06-17
464236,19,2.0,2017-06-19
464236,20,1.8833333333333333,2017-06-20
464236,21,3.066666666666667,2017-06-21
465073,1,8.229166666666666,2017-06-01
465073,2,8.05,2017-06-02
465073,3,6.016666666666667,2017-06-03
465073,5,8.9125,2017-06-05
465073,6,9.395833333333334,2017-06-06
465073,7,9.6625,2017-06-07
465073,8,5.595833333333333,2017-06-08
465073,9,8.416666666666666,2017-06-09
465073,10,8.083333333333334,2017-06-10
465073,11,7.116666666666666,2017-06-11
465073,12,7.325,2017-06-12
465073,13,8.7125,2017-06-13
465073,14,8.895833333333334,2017-06-14
465073,15,8.2625,2017-06-15
465073,16,8.195833333333333,2017-06-16
465073,17,9.545833333333333,2017-06-17
465073,18,7.066666666666666,2017-06-18
465073,19,7.266666666666667,2017-06-19
465073,20,6.8,2017-06-20
465073,21,5.95,2017-06-21
465628,2,5.4125,2017-06-02
465628,5,5.8125,2017-06-05
465628,6,7.05,2017-06-06
465628,7,8.1125,2017-06-07
465628,8,0.5166666666666667,2017-06-08
465628,9,7.466666666666667,2017-06-09
465628,12,6.05,2017-06-12
465628,13,8.895833333333334,2017-06-13
465628,14,7.866666666666666,2017-06-14
465628,16,7.895833333333333,2017-06-16
465628,19,8.7625,2017-06-19
465628,20,7.9625,2017-06-20
465628,21,8.395833333333334,2017-06-21
465628,22,1.7625,2017-06-22
465764,1,8.133333333333333,2017-06-01
465764,2,10.129166666666666,2017-06-02
465764,5,7.833333333333333,2017-06-05
465764,6,6.35,2017-06-06
465764,7,5.583333333333333,2017-06-07
465764,8,8.025,2017-06-08
465764,9,7.433333333333334,2017-06-09
465764,12,9.5,2017-06-12
465764,14,9.583333333333334,2017-06-14
465764,15,8.366666666666667,2017-06-15
465764,16,9.533333333333333,2017-06-16
465764,19,7.8,2017-06-19
465764,20,8.7,2017-06-20
465764,21,6.645833333333333,2017-06-21
466276,1,4.15,2017-06-01
466276,2,0.65,2017-06-02
466276,3,7.633333333333334,2017-06-03
466276,4,6.429166666666666,2017-06-04
466276,5,3.8291666666666666,2017-06-05
466276,6,3.75,2017-06-06
466276,7,4.616666666666666,2017-06-07
466276,8,3.1166666666666667,2017-06-08
466276,9,4.75,2017-06-09
466276,10,4.433333333333334,2017-06-10
466276,11,5.616666666666666,2017-06-11
466276,12,1.75,2017-06-12
466276,13,4.916666666666667,2017-06-13
466276,14,2.35,2017-06-14
466276,15,0.2833333333333333,2017-06-15
466276,16,3.1666666666666665,2017-06-16
466276,17,7.029166666666667,2017-06-17
466276,18,5.65,2017-06-18
466276,19,4.695833333333334,2017-06-19
466276,20,1.4458333333333333,2017-06-20
466276,21,3.7333333333333334,2017-06-21
466593,1,1.7,2017-06-01
466593,2,0.4666666666666667,2017-06-02
466593,5,1.35,2017-06-05
466593,6,1.7583333333333333,2017-06-06
466593,7,4.433333333333334,2017-06-07
466593,8,1.3333333333333333,2017-06-08
466593,9,4.366666666666666,2017-06-09
466593,12,4.25,2017-06-12
466593,13,1.3833333333333333,2017-06-13
466593,14,2.0833333333333335,2017-06-14
466593,15,4.45,2017-06-15
466593,19,3.216666666666667,2017-06-19
466593,20,2.9166666666666665,2017-06-20
466593,21,1.05,2017-06-21
466661,1,1.7166666666666666,2017-06-01
466661,2,5.616666666666666,2017-06-02
466661,3,7.833333333333333,2017-06-03
466661,4,6.55,2017-06-04
466661,5,2.0166666666666666,2017-06-05
466661,7,1.1,2017-06-07
466661,8,4.516666666666667,2017-06-08
466661,9,2.3,2017-06-09
466661,10,6.116666666666666,2017-06-10
466661,11,9.566666666666666,2017-06-11
466661,12,0.6333333333333333,2017-06-12
466661,13,1.5958333333333334,2017-06-13
466661,14,1.6166666666666667,2017-06-14
466661,15,1.4333333333333333,2017-06-15
466661,16,2.05,2017-06-16
466661,17,6.15,2017-06-17
