driver_id,date,online_hours,gender,age,number_of_kids,day,dayofweek,holiday,prev_holiday,next_holiday,age2,age3,c1,c2,c3,gender_kids,age_kids,prev_7,prev_14,cr_3,cr_5,cr_10
552916,2017-06-21,4.95,1,33,2,21,2,0,0,0,0.0,3,0,1,1,7,2,2.533333333333333,3.3,2,4,0
553003,2017-06-15,1.6333333333333333,0,47,1,15,3,0,0,0,1.0,4,0,1,0,1,6,4.583333333333333,3.566666666666667,2,0,4
553003,2017-06-16,4.3125,0,47,1,16,4,0,0,1,1.0,4,0,1,0,1,6,2.933333333333333,5.1,2,4,4
553003,2017-06-17,0.0,0,47,1,17,5,1,0,1,1.0,4,0,1,0,1,6,0.0,0.0,0,2,2
553003,2017-06-18,0.0,0,47,1,18,6,1,1,0,1.0,4,0,1,0,1,6,0.0,0.0,0,2,2
553003,2017-06-19,0.0,0,47,1,19,0,0,1,0,1.0,4,0,1,0,1,6,3.2291666666666665,4.833333333333333,2,4,4
553003,2017-06-20,2.216666666666667,0,47,1,20,1,0,0,0,1.0,4,0,1,0,1,6,2.9833333333333334,2.55,2,0,6
553003,2017-06-21,3.583333333333333,0,47,1,21,2,0,0,0,1.0,4,0,1,0,1,6,4.55,3.283333333333333,2,0,4
553416,2017-06-15,1.8333333333333333,0,46,4,15,3,0,0,0,1.0,4,0,0,0,4,9,4.3,0.0,2,0,6
553416,2017-06-16,1.9791666666666667,0,46,4,16,4,0,0,1,1.0,4,0,0,0,4,9,1.85,3.216666666666667,2,4,0
553416,2017-06-17,0.0,0,46,4,17,5,1,0,1,1.0,4,0,0,0,4,9,0.0,0.0,0,2,2
553416,2017-06-18,0.0,0,46,4,18,6,1,1,0,1.0,4,0,0,0,4,9,0.0,0.0,0,2,2
553416,2017-06-19,3.716666666666667,0,46,4,19,0,0,1,0,1.0,4,0,0,0,4,9,2.1,1.4333333333333331,0,2,6
553416,2017-06-20,4.133333333333334,0,46,4,20,1,0,0,0,1.0,4,0,0,0,4,9,2.1625,4.516666666666667,2,4,0
553416,2017-06-21,0.0,0,46,4,21,2,0,0,0,1.0,4,0,0,0,4,9,1.2166666666666666,3.333333333333333,2,4,0
553593,2017-06-15,5.3,1,57,2,15,3,0,0,0,1.0,5,0,1,0,7,7,4.75,1.9125,2,0,6
553593,2017-06-16,4.666666666666667,1,57,2,16,4,0,0,1,1.0,5,0,1,0,7,7,2.033333333333333,4.283333333333333,2,4,0
553593,2017-06-17,0.0,1,57,2,17,5,1,0,1,1.0,5,0,1,0,7,7,0.0,0.0,0,2,2
553593,2017-06-18,0.0,1,57,2,18,6,1,1,0,1.0,5,0,1,0,7,7,0.0,0.0,0,2,2
553593,2017-06-19,0.0,1,57,2,19,0,0,1,0,1.0,5,0,1,0,7,7,2.4166666666666665,2.6666666666666665,2,4,0
553593,2017-06-20,2.55,1,57,2,20,1,0,0,0,1.0,5,0,1,0,7,7,1.6833333333333331,1.7166666666666666,0,2,0
553593,2017-06-21,5.566666666666666,1,57,2,21,2,0,0,0,1.0,5,0,1,0,7,7,4.3,0.0,2,0,6
553798,2017-06-15,7.033333333333332,1,31,0,15,3,0,0,0,0.0,3,1,2,0,5,0,7.933333333333334,4.9,1,3,1
553798,2017-06-16,8.6125,1,31,0,16,4,0,0,1,0.0,3,1,2,0,5,0,8.429166666666667,6.583333333333332,1,1,9
553798,2017-06-17,0.7625,1,31,0,17,5,1,0,1,0.0,3,1,2,0,5,0,0.8333333333333334,0.0,0,2,2
553798,2017-06-18,0.0,1,31,0,18,6,1,1,0,0.0,3,1,2,0,5,0,0.0,0.0,0,2,2
553798,2017-06-19,6.583333333333332,1,31,0,19,0,0,1,0,0.0,3,1,2,0,5,0,7.566666666666666,6.25,1,3,1
553798,2017-06-20,8.170833333333333,1,31,0,20,1,0,0,0,0.0,3,1,2,0,5,0,7.216666666666668,5.65,1,3,1
553798,2017-06-21,7.0166666666666675,1,31,0,21,2,0,0,0,0.0,3,1,2,0,5,0,7.695833333333334,8.5,1,1,3
553944,2017-06-15,5.233333333333333,0,70,1,15,3,0,0,0,1.0,7,1,2,1,1,6,7.4125,5.9,1,3,1
553944,2017-06-16,6.05,0,70,1,16,4,0,0,1,1.0,7,1,2,1,1,6,7.5166666666666675,6.666666666666668,1,3,1
553944,2017-06-17,0.0,0,70,1,17,5,1,0,1,1.0,7,1,2,1,1,6,5.25,4.166666666666667,2,3,4
553944,2017-06-18,4.595833333333333,0,70,1,18,6,1,1,0,1.0,7,1,2,1,1,6,6.033333333333332,7.216666666666668,1,3,3
553944,2017-06-19,7.55,0,70,1,19,0,0,1,0,1.0,7,1,2,1,1,6,5.166666666666667,6.9625,1,3,1
553944,2017-06-20,4.5,0,70,1,20,1,0,0,0,1.0,7,1,2,1,1,6,6.033333333333332,6.2,1,3,1
553944,2017-06-21,4.466666666666667,0,70,1,21,2,0,0,0,1.0,7,1,2,1,1,6,5.566666666666666,6.35,1,3,1
556059,2017-06-15,3.45,0,21,0,15,3,0,0,0,0.0,2,0,0,0,0,0,1.0333333333333334,3.0458333333333334,0,4,0
556059,2017-06-16,4.416666666666667,0,21,0,16,4,0,0,1,0.0,2,0,0,0,0,0,1.2833333333333334,3.3,2,4,0
556059,2017-06-17,0.0,0,21,0,17,5,1,0,1,0.0,2,0,0,0,0,0,0.0,0.0,0,2,2
556059,2017-06-18,0.0,0,21,0,18,6,1,1,0,0.0,2,0,0,0,0,0,0.0,0.0,0,2,2
556059,2017-06-19,0.6333333333333333,0,21,0,19,0,0,1,0,0.0,2,0,0,0,0,0,2.8833333333333333,3.1,2,4,0
556059,2017-06-20,2.35,0,21,0,20,1,0,0,0,0.0,2,0,0,0,0,0,2.533333333333333,1.4,0,0,6
556059,2017-06-21,0.85,0,21,0,21,2,0,0,0,0.0,2,0,0,0,0,0,0.2458333333333333,2.3833333333333333,0,2,0
556435,2017-06-15,4.816666666666666,0,35,2,15,3,0,0,0,0.0,3,0,1,0,2,2,6.05,6.566666666666666,1,3,1
556435,2017-06-16,0.0,0,35,2,16,4,0,0,1,0.0,3,0,1,0,2,2,5.916666666666668,6.2666666666666675,1,3,1
556435,2017-06-17,0.0,0,35,2,17,5,1,0,1,0.0,3,0,1,0,2,2,0.0,0.0,0,2,2
556435,2017-06-18,0.0,0,35,2,18,6,1,1,0,0.0,3,0,1,0,2,2,0.0,0.0,0,2,2
556435,2017-06-19,5.9,0,35,2,19,0,0,1,0,0.0,3,0,1,0,2,2,5.683333333333334,8.3,1,3,3
556435,2017-06-20,7.466666666666668,0,35,2,20,1,0,0,0,0.0,3,0,1,0,2,2,7.55,4.733333333333333,1,3,1
556435,2017-06-21,6.45,0,35,2,21,2,0,0,0,0.0,3,0,1,0,2,2,7.9,0.0,2,0,5
556475,2017-06-15,8.3625,1,50,4,15,3,0,0,0,1.0,5,1,3,1,9,9,9.929166666666667,8.166666666666666,1,1,7
556475,2017-06-16,8.8,1,50,4,16,4,0,0,1,1.0,5,1,3,1,9,9,7.466666666666668,7.216666666666668,1,3,9
556475,2017-06-17,9.933333333333334,1,50,4,17,5,1,0,1,1.0,5,1,3,1,9,9,7.45,0.0,2,0,5
556475,2017-06-18,8.233333333333333,1,50,4,18,6,1,1,0,1.0,5,1,3,1,9,9,7.066666666666666,6.683333333333334,1,3,1
556475,2017-06-19,7.133333333333334,1,50,4,19,0,0,1,0,1.0,5,1,3,1,9,9,8.0125,6.633333333333334,1,3,9
556475,2017-06-20,5.5166666666666675,1,50,4,20,1,0,0,0,1.0,5,1,3,1,9,9,9.116666666666667,8.8,1,1,7
556475,2017-06-21,8.1,1,50,4,21,2,0,0,0,1.0,5,1,3,1,9,9,6.366666666666666,9.033333333333333,1,1,3
556646,2017-06-15,4.233333333333333,0,51,3,15,3,0,0,0,1.0,5,0,1,0,3,8,1.35,1.8916666666666664,0,2,0
556646,2017-06-16,3.9291666666666663,0,51,3,16,4,0,0,1,1.0,5,0,1,0,3,8,1.2666666666666666,1.6166666666666667,0,2,0
556646,2017-06-17,0.0,0,51,3,17,5,1,0,1,1.0,5,0,1,0,3,8,0.0,0.0,0,2,2
556646,2017-06-18,0.0,0,51,3,18,6,1,1,0,1.0,5,0,1,0,3,8,0.0,0.0,0,2,2
556646,2017-06-19,4.433333333333334,0,51,3,19,0,0,1,0,1.0,5,0,1,0,3,8,0.6666666666666666,1.1166666666666667,0,2,2
556646,2017-06-20,4.066666666666666,0,51,3,20,1,0,0,0,1.0,5,0,1,0,3,8,3.6,4.633333333333334,2,4,4
556646,2017-06-21,3.145833333333333,0,51,3,21,2,0,0,0,1.0,5,0,1,0,3,8,3.35,4.266666666666667,2,4,4
557078,2017-06-15,3.733333333333333,0,32,4,15,3,0,0,0,0.0,3,0,0,0,4,4,0.8666666666666667,3.4166666666666665,2,4,0
557078,2017-06-16,1.7958333333333334,0,32,4,16,4,0,0,1,0.0,3,0,0,0,4,4,0.8833333333333333,3.183333333333333,0,4,0
557078,2017-06-17,0.0,0,32,4,17,5,1,0,1,0.0,3,0,0,0,4,4,0.0,0.0,0,2,2
557078,2017-06-18,0.0,0,32,4,18,6,1,1,0,0.0,3,0,0,0,4,4,0.0,0.0,0,2,2
557078,2017-06-19,1.9791666666666667,0,32,4,19,0,0,1,0,0.0,3,0,0,0,4,4,0.6666666666666666,1.7166666666666666,0,2,2
557078,2017-06-20,1.6166666666666667,0,32,4,20,1,0,0,0,0.0,3,0,0,0,4,4,1.3,1.6666666666666667,0,2,0
557078,2017-06-21,1.6291666666666669,0,32,4,21,2,0,0,0,0.0,3,0,0,0,4,4,1.9,2.9,2,4,0
557443,2017-06-15,1.5666666666666669,1,29,0,15,3,0,0,0,0.0,2,0,1,0,5,0,3.3666666666666667,5.133333333333334,2,4,4
557443,2017-06-16,3.9166666666666665,1,29,0,16,4,0,0,1,0.0,2,0,1,0,5,0,1.25,4.2125,2,4,0
557443,2017-06-17,0.0,1,29,0,17,5,1,0,1,0.0,2,0,1,0,5,0,0.0,0.0,0,2,2
557443,2017-06-18,0.0,1,29,0,18,6,1,1,0,0.0,2,0,1,0,5,0,0.0,0.0,0,2,2
557443,2017-06-19,5.779166666666668,1,29,0,19,0,0,1,0,0.0,2,0,1,0,5,0,1.5833333333333333,1.6958333333333333,0,2,0
557443,2017-06-20,3.6,1,29,0,20,1,0,0,0,0.0,2,0,1,0,5,0,4.6,2.583333333333333,2,0,6
557443,2017-06-21,1.8333333333333333,1,29,0,21,2,0,0,0,0.0,2,0,1,0,5,0,2.583333333333333,1.05,0,0,6
558542,2017-06-15,8.283333333333333,1,27,0,15,3,0,0,0,0.0,2,1,3,1,5,0,6.1,5.8125,1,3,1
558542,2017-06-16,10.35,1,27,0,16,4,0,0,1,0.0,2,1,3,1,5,0,6.0166666666666675,9.85,1,1,3
558542,2017-06-17,7.1,1,27,0,17,5,1,0,1,0.0,2,1,3,1,5,0,6.95,8.9,1,1,3
558542,2017-06-18,9.216666666666667,1,27,0,18,6,1,1,0,0.0,2,1,3,1,5,0,6.1625,0.0,2,0,5
558542,2017-06-19,0.0,1,27,0,19,0,0,1,0,0.0,2,1,3,1,5,0,5.9625,8.95,1,3,3
558542,2017-06-20,7.633333333333334,1,27,0,20,1,0,0,0,0.0,2,1,3,1,5,0,9.066666666666666,6.4833333333333325,1,1,9
558542,2017-06-21,9.883333333333333,1,27,0,21,2,0,0,0,0.0,2,1,3,1,5,0,8.2,9.45,1,1,7
558573,2017-06-15,3.066666666666667,1,19,0,15,3,0,0,0,0.0,1,0,0,0,5,0,1.4166666666666667,1.6,0,2,0
558573,2017-06-16,0.0,1,19,0,16,4,0,0,1,0.0,1,0,0,0,5,0,0.0,0.0,0,2,2
558573,2017-06-17,0.0,1,19,0,17,5,1,0,1,0.0,1,0,0,0,5,0,0.0,0.0,0,2,2
558573,2017-06-18,0.0,1,19,0,18,6,1,1,0,0.0,1,0,0,0,5,0,0.0,0.0,0,2,2
558573,2017-06-19,5.216666666666667,1,19,0,19,0,0,1,0,0.0,1,0,0,0,5,0,1.4125,3.2333333333333334,2,4,0
558573,2017-06-20,5.316666666666666,1,19,0,20,1,0,0,0,0.0,1,0,0,0,5,0,3.7666666666666666,0.0,0,0,6
558573,2017-06-21,2.333333333333333,1,19,0,21,2,0,0,0,0.0,1,0,0,0,5,0,4.866666666666666,2.6,2,0,6
559230,2017-06-15,3.3833333333333333,1,68,2,15,3,0,0,0,1.0,6,0,0,0,7,7,2.7666666666666666,4.533333333333333,2,4,4
559230,2017-06-16,3.05,1,68,2,16,4,0,0,1,1.0,6,0,0,0,7,7,4.016666666666667,2.65,2,0,6
559230,2017-06-17,0.0,1,68,2,17,5,1,0,1,1.0,6,0,0,0,7,7,0.0,0.0,0,2,2
559230,2017-06-18,0.0,1,68,2,18,6,1,1,0,1.0,6,0,0,0,7,7,0.0,0.0,0,2,2
559230,2017-06-19,3.216666666666667,1,68,2,19,0,0,1,0,1.0,6,0,0,0,7,7,4.6,5.366666666666666,2,3,4
559230,2017-06-20,3.8666666666666663,1,68,2,20,1,0,0,0,1.0,6,0,0,0,7,7,2.4833333333333334,1.0458333333333334,0,2,6
559230,2017-06-21,0.0,1,68,2,21,2,0,0,0,1.0,6,0,0,0,7,7,0.0,0.0,0,2,2
560750,2017-06-15,0.0,0,26,0,15,3,0,0,0,0.0,2,0,0,0,0,0,2.8666666666666667,4.966666666666667,2,4,4
560750,2017-06-16,2.529166666666667,0,26,0,16,4,0,0,1,0.0,2,0,0,0,0,0,4.6,2.5166666666666666,2,0,6
560750,2017-06-17,0.0,0,26,0,17,5,1,0,1,0.0,2,0,0,0,0,0,0.0,0.0,0,2,2
560750,2017-06-18,0.0,0,26,0,18,6,1,1,0,0.0,2,0,0,0,0,0,0.0,0.0,0,2,2
560750,2017-06-19,1.9833333333333332,0,26,0,19,0,0,1,0,0.0,2,0,0,0,0,0,1.1,1.35,0,2,2
560750,2017-06-20,2.716666666666667,0,26,0,20,1,0,0,0,0.0,2,0,0,0,0,0,0.7166666666666667,4.65,2,4,0
560750,2017-06-21,3.5,0,26,0,21,2,0,0,0,0.0,2,0,0,0,0,0,0.8,4.166666666666667,2,4,0
560906,2017-06-15,1.3333333333333333,1,45,1,15,3,0,0,0,1.0,4,0,2,1,6,6,0.0,0.95,0,2,2
560906,2017-06-16,0.7333333333333333,1,45,1,16,4,0,0,1,1.0,4,0,2,1,6,6,2.8666666666666667,4.095833333333333,2,4,4
560906,2017-06-17,10.183333333333334,1,45,1,17,5,1,0,1,1.0,4,0,2,1,6,6,10.0,9.433333333333334,1,1,7
560906,2017-06-18,7.05,1,45,1,18,6,1,1,0,1.0,4,0,2,1,6,6,5.583333333333332,9.233333333333333,1,3,3
560906,2017-06-19,4.166666666666667,1,45,1,19,0,0,1,0,1.0,4,0,2,1,6,6,3.55,2.6,2,0,6
560906,2017-06-20,5.466666666666668,1,45,1,20,1,0,0,0,1.0,4,0,2,1,6,6,0.5,4.516666666666667,2,4,0
560906,2017-06-21,1.7,1,45,1,21,2,0,0,0,1.0,4,0,2,1,6,6,0.0,4.65,2,4,0
561547,2017-06-15,0.5166666666666667,0,22,0,15,3,0,0,0,0.0,2,0,0,0,0,0,1.8666666666666667,2.45,2,4,0
561547,2017-06-16,2.183333333333333,0,22,0,16,4,0,0,1,0.0,2,0,0,0,0,0,2.4166666666666665,3.0166666666666666,2,4,0
561547,2017-06-17,2.216666666666667,0,22,0,17,5,1,0,1,0.0,2,0,0,0,0,0,1.3,2.8833333333333333,2,4,0
561547,2017-06-18,0.1,0,22,0,18,6,1,1,0,0.0,2,0,0,0,0,0,1.5833333333333333,3.8666666666666663,2,4,0
561547,2017-06-19,1.1958333333333333,0,22,0,19,0,0,1,0,0.0,2,0,0,0,0,0,1.8166666666666669,1.55,0,2,0
561547,2017-06-20,0.8458333333333333,0,22,0,20,1,0,0,0,0.0,2,0,0,0,0,0,0.75,2.15,0,2,0
561547,2017-06-21,1.1666666666666667,0,22,0,21,2,0,0,0,0.0,2,0,0,0,0,0,1.3333333333333333,2.15,0,2,0
562404,2017-06-15,6.8125,1,22,0,15,3,0,0,0,0.0,2,0,2,0,5,0,8.85,0.0,2,0,5
562404,2017-06-16,5.416666666666668,1,22,0,16,4,0,0,1,0.0,2,0,2,0,5,0,8.45,6.4,1,3,9
562404,2017-06-17,0.0,1,22,0,17,5,1,0,1,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
562404,2017-06-18,0.0,1,22,0,18,6,1,1,0,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
562404,2017-06-19,0.0,1,22,0,19,0,0,1,0,0.0,2,0,2,0,5,0,0.0,0.0,0,2,2
562404,2017-06-20,7.566666666666666,1,22,0,20,1,0,0,0,0.0,2,0,2,0,5,0,8.95,8.0,1,1,9
562404,2017-06-21,7.3,1,22,0,21,2,0,0,0,0.0,2,0,2,0,5,0,8.6,9.929166666666667,1,1,7
562848,2017-06-15,8.416666666666666,1,44,1,15,3,0,0,0,1.0,4,1,3,1,6,6,8.866666666666667,9.3,1,1,7
562848,2017-06-16,0.0,1,44,1,16,4,0,0,1,1.0,4,1,3,1,6,6,0.0,9.466666666666667,2,4,8
562848,2017-06-17,10.05,1,44,1,17,5,1,0,1,1.0,4,1,3,1,6,6,8.1,8.05,1,1,9
562848,2017-06-18,8.4125,1,44,1,18,6,1,1,0,1.0,4,1,3,1,6,6,9.95,9.483333333333333,1,1,7
562848,2017-06-19,8.25,1,44,1,19,0,0,1,0,1.0,4,1,3,1,6,6,8.65,9.25,1,1,7
562848,2017-06-20,8.6,1,44,1,20,1,0,0,0,1.0,4,1,3,1,6,6,5.85,9.85,1,1,3
562848,2017-06-21,9.283333333333333,1,44,1,21,2,0,0,0,1.0,4,1,3,1,6,6,8.566666666666666,6.7666666666666675,1,1,9
563041,2017-06-15,7.145833333333332,0,38,1,15,3,0,0,0,0.0,3,1,2,1,1,1,6.066666666666666,7.5,1,3,3
563041,2017-06-16,8.133333333333333,0,38,1,16,4,0,0,1,0.0,3,1,2,1,1,1,6.883333333333334,5.35,1,3,1
563041,2017-06-17,6.2666666666666675,0,38,1,17,5,1,0,1,0.0,3,1,2,1,1,1,9.116666666666667,5.8,1,3,9
563041,2017-06-18,7.033333333333332,0,38,1,18,6,1,1,0,0.0,3,1,2,1,1,1,6.6625,6.683333333333334,1,3,1
563041,2017-06-19,6.7666666666666675,0,38,1,19,0,0,1,0,0.0,3,1,2,1,1,1,5.316666666666666,8.579166666666667,1,3,3
563041,2017-06-20,0.0,0,38,1,20,1,0,0,0,0.0,3,1,2,1,1,1,7.45,5.9833333333333325,1,3,1
563041,2017-06-21,6.783333333333332,0,38,1,21,2,0,0,0,0.0,3,1,2,1,1,1,9.366666666666667,6.166666666666668,1,1,9
563132,2017-06-15,1.4666666666666666,1,26,0,15,3,0,0,0,0.0,2,0,1,0,5,0,3.8,4.25,2,4,4
563132,2017-06-16,1.2833333333333334,1,26,0,16,4,0,0,1,0.0,2,0,1,0,5,0,3.345833333333333,3.395833333333333,2,4,4
563132,2017-06-17,0.0,1,26,0,17,5,1,0,1,0.0,2,0,1,0,5,0,0.0,0.0,0,2,2
563132,2017-06-18,0.0,1,26,0,18,6,1,1,0,0.0,2,0,1,0,5,0,0.0,0.0,0,2,2
563132,2017-06-19,2.0166666666666666,1,26,0,19,0,0,1,0,0.0,2,0,1,0,5,0,3.9,4.333333333333333,2,4,4
563132,2017-06-20,2.6333333333333333,1,26,0,20,1,0,0,0,0.0,2,0,1,0,5,0,2.4166666666666665,4.416666666666667,2,4,0
563132,2017-06-21,4.183333333333334,1,26,0,21,2,0,0,0,0.0,2,0,1,0,5,0,4.529166666666667,3.083333333333333,2,0,4
563310,2017-06-15,0.9166666666666666,1,40,0,15,3,0,0,0,0.0,4,0,1,1,5,0,2.55,1.8458333333333332,2,0,6
563310,2017-06-16,4.433333333333334,1,40,0,16,4,0,0,1,0.0,4,0,1,1,5,0,3.3291666666666666,2.433333333333333,2,0,6
563310,2017-06-17,5.9625,1,40,0,17,5,1,0,1,0.0,4,0,1,1,5,0,6.2666666666666675,8.075,1,3,3
563310,2017-06-18,5.35,1,40,0,18,6,1,1,0,0.0,4,0,1,1,5,0,5.35,8.233333333333333,1,3,3
563310,2017-06-19,3.95,1,40,0,19,0,0,1,0,0.0,4,0,1,1,5,0,0.4958333333333334,2.3,0,2,0
563310,2017-06-20,4.133333333333334,1,40,0,20,1,0,0,0,0.0,4,0,1,1,5,0,1.35,0.0,0,2,2
563310,2017-06-21,1.3166666666666669,1,40,0,21,2,0,0,0,0.0,4,0,1,1,5,0,1.55,1.8,0,2,0
563320,2017-06-15,6.783333333333332,1,30,0,15,3,0,0,0,0.0,3,1,3,1,5,0,9.2,7.7666666666666675,1,1,9
563320,2017-06-16,9.345833333333333,1,30,0,16,4,0,0,1,0.0,3,1,3,1,5,0,9.716666666666667,6.366666666666666,1,1,9
563320,2017-06-17,9.966666666666667,1,30,0,17,5,1,0,1,0.0,3,1,3,1,5,0,7.633333333333334,6.883333333333334,1,3,9
563320,2017-06-18,10.008333333333333,1,30,0,18,6,1,1,0,0.0,3,1,3,1,5,0,8.583333333333334,9.9,1,1,7
563320,2017-06-19,10.0,1,30,0,19,0,0,1,0,0.0,3,1,3,1,5,0,7.745833333333334,7.4833333333333325,1,1,9
563320,2017-06-20,9.779166666666667,1,30,0,20,1,0,0,0,0.0,3,1,3,1,5,0,8.333333333333334,6.0,1,3,9
563320,2017-06-21,9.566666666666666,1,30,0,21,2,0,0,0,0.0,3,1,3,1,5,0,0.0,6.779166666666668,2,4,8
563664,2017-06-15,3.1666666666666665,0,26,3,15,3,0,0,0,0.0,2,0,1,0,3,3,2.4833333333333334,5.2,2,4,4
563664,2017-06-16,1.75,0,26,3,16,4,0,0,1,0.0,2,0,1,0,3,3,4.033333333333333,4.683333333333334,2,4,4
563664,2017-06-17,0.0,0,26,3,17,5,1,0,1,0.0,2,0,1,0,3,3,0.0,0.0,0,2,2
563664,2017-06-18,0.0,0,26,3,18,6,1,1,0,0.0,2,0,1,0,3,3,0.0,0.0,0,2,2
563664,2017-06-19,4.716666666666667,0,26,3,19,0,0,1,0,0.0,2,0,1,0,3,3,3.2333333333333334,5.316666666666666,2,4,4
563664,2017-06-20,3.8666666666666663,0,26,3,20,1,0,0,0,0.0,2,0,1,0,3,3,0.0,0.35,0,2,2
563664,2017-06-21,1.1333333333333333,0,26,3,21,2,0,0,0,0.0,2,0,1,0,3,3,0.0,3.716666666666667,0,4,0
563825,2017-06-15,0.0,1,47,0,15,3,0,0,0,1.0,4,1,2,1,5,5,7.716666666666668,4.6,1,3,1
563825,2017-06-16,8.179166666666667,1,47,0,16,4,0,0,1,1.0,4,1,2,1,5,5,7.216666666666668,6.85,1,3,1
563825,2017-06-17,0.0,1,47,0,17,5,1,0,1,1.0,4,1,2,1,5,5,7.116666666666666,9.116666666666667,1,1,3
563825,2017-06-18,6.6,1,47,0,18,6,1,1,0,1.0,4,1,2,1,5,5,9.7125,5.379166666666666,1,1,9
563825,2017-06-19,9.083333333333334,1,47,0,19,0,0,1,0,1.0,4,1,2,1,5,5,5.166666666666667,6.85,1,3,1
563825,2017-06-20,6.7333333333333325,1,47,0,20,1,0,0,0,1.0,4,1,2,1,5,5,6.4,5.783333333333332,1,3,1
563825,2017-06-21,7.383333333333334,1,47,0,21,2,0,0,0,1.0,4,1,2,1,5,5,4.85,8.995833333333334,1,3,3
563884,2017-06-15,9.033333333333333,1,20,1,15,3,0,0,0,0.0,2,1,3,1,6,1,0.0,8.129166666666666,2,4,8
563884,2017-06-16,8.616666666666667,1,20,1,16,4,0,0,1,0.0,2,1,3,1,6,1,8.75,9.0625,1,1,7
563884,2017-06-17,9.416666666666666,1,20,1,17,5,1,0,1,0.0,2,1,3,1,6,1,8.466666666666667,6.666666666666668,1,1,9
563884,2017-06-18,8.833333333333334,1,20,1,18,6,1,1,0,0.0,2,1,3,1,6,1,8.645833333333334,7.966666666666668,1,1,9
563884,2017-06-19,10.1,1,20,1,19,0,0,1,0,0.0,2,1,3,1,6,1,11.733333333333333,0.0,1,0,5
563884,2017-06-20,7.45,1,20,1,20,1,0,0,0,0.0,2,1,3,1,6,1,6.35,9.383333333333333,1,1,3
563884,2017-06-21,0.0,1,20,1,21,2,0,0,0,0.0,2,1,3,1,6,1,7.9,7.916666666666668,1,1,9
563961,2017-06-15,9.133333333333333,1,26,0,15,3,0,0,0,0.0,2,1,3,1,5,0,8.4,7.6,1,1,9
563961,2017-06-16,8.15,1,26,0,16,4,0,0,1,0.0,2,1,3,1,5,0,7.479166666666668,8.45,1,1,3
563961,2017-06-17,7.05,1,26,0,17,5,1,0,1,0.0,2,1,3,1,5,0,8.25,9.366666666666667,1,1,7
563961,2017-06-18,9.3,1,26,0,18,6,1,1,0,0.0,2,1,3,1,5,0,10.3,10.566666666666666,1,1,7
563961,2017-06-19,10.545833333333333,1,26,0,19,0,0,1,0,0.0,2,1,3,1,5,0,7.9833333333333325,8.866666666666667,1,1,7
563961,2017-06-20,7.645833333333332,1,26,0,20,1,0,0,0,0.0,2,1,3,1,5,0,0.0,8.15,2,4,8
563961,2017-06-21,6.4,1,26,0,21,2,0,0,0,0.0,2,1,3,1,5,0,7.75,9.1625,1,1,7
564077,2017-06-15,1.3666666666666667,1,61,1,15,3,0,0,0,1.0,6,0,1,1,6,6,5.066666666666666,1.1333333333333333,2,0,6
564077,2017-06-16,3.75,1,61,1,16,4,0,0,1,1.0,6,0,1,1,6,6,4.55,0.0,2,0,6
564077,2017-06-17,6.2125,1,61,1,17,5,1,0,1,1.0,6,0,1,1,6,6,7.466666666666668,8.2,1,1,3
564077,2017-06-18,0.0,1,61,1,18,6,1,1,0,1.0,6,0,1,1,6,6,0.0,0.0,0,2,2
564077,2017-06-19,5.533333333333332,1,61,1,19,0,0,1,0,1.0,6,0,1,1,6,6,2.8583333333333334,2.716666666666667,2,4,0
564077,2017-06-20,1.6333333333333333,1,61,1,20,1,0,0,0,1.0,6,0,1,1,6,6,1.6333333333333333,4.395833333333333,2,4,0
564077,2017-06-21,3.85,1,61,1,21,2,0,0,0,1.0,6,0,1,1,6,6,3.095833333333333,1.2166666666666666,2,0,6
564536,2017-06-15,8.579166666666667,1,26,0,15,3,0,0,0,0.0,2,1,2,1,5,0,9.179166666666667,8.333333333333334,1,1,7
564536,2017-06-16,9.516666666666667,1,26,0,16,4,0,0,1,0.0,2,1,2,1,5,0,7.216666666666668,9.75,1,1,3
564536,2017-06-17,7.566666666666666,1,26,0,17,5,1,0,1,0.0,2,1,2,1,5,0,7.2958333333333325,6.35,1,3,1
564536,2017-06-18,9.079166666666667,1,26,0,18,6,1,1,0,0.0,2,1,2,1,5,0,7.4125,9.966666666666667,1,1,7
564536,2017-06-19,7.379166666666666,1,26,0,19,0,0,1,0,0.0,2,1,2,1,5,0,7.133333333333334,0.0,2,0,5
564536,2017-06-20,0.0,1,26,0,20,1,0,0,0,0.0,2,1,2,1,5,0,5.4833333333333325,9.216666666666667,1,3,3
564536,2017-06-21,0.0,1,26,0,21,2,0,0,0,0.0,2,1,2,1,5,0,7.466666666666668,7.916666666666668,1,1,3
564675,2017-06-15,9.516666666666667,0,38,3,15,3,0,0,0,0.0,3,0,2,0,3,3,8.333333333333334,7.495833333333334,1,1,9
564675,2017-06-16,4.433333333333334,0,38,3,16,4,0,0,1,0.0,3,0,2,0,3,3,8.0125,8.445833333333333,1,1,7
564675,2017-06-17,0.0,0,38,3,17,5,1,0,1,0.0,3,0,2,0,3,3,0.0,0.0,0,2,2
564675,2017-06-18,0.0,0,38,3,18,6,1,1,0,0.0,3,0,2,0,3,3,0.0,0.0,0,2,2
